Time	realtime	AlgorhithmStage	AutoDoserStatus	BaseProgramID	CoinOperator	CommandParameter	CurrentError	DelayedError	DoorLock	DoorRelay	DrumLight	EPS	EPS_Error	EPS_Plausible	EPS_PlausibleU8	ErrorCounter	Exception	FinalRpm	FinalRpm0	ForbiddenRpmH	ForbiddenRpmL	HalfLoad	HandledError	Heater	I1	IFull	Inertia	InertiaAccumulator	InertiaSamples	InitialParameter0	MotorSetPoint	Ionizer	IsSpinFinished	MaxAddTime	MaxRed	MaxRpm	Mode_ID	MotorDriverTemperature	MotorPower	MotorSpeed	MotorState	MotorView	NTC	NTC_Error	NWL	NrRed	NrRepeatSt1	NrStage3	NrStage4	NrStage5	NumAnticrease	Overflow	OverFlowDetection	Peak600	PlannedStage	PumpAir	PumpDrain	PumpRecirculation	RawInertia	RawUblHigh	RawUblHighCompensated	RawUblLow	RawUblLowCompensated	RpmB	RpmC	S11Reduction	SafetyRelay	SkipSkip	SkipSpin	SpinHandlerTimer	SpinProfile	SpinProfileB	SpinSkipFlag	SpinState	SpinTimer	St10Time2	St8Rpm1	St9Rpm1	StandBy	StatusBits	StepCounter	SterilTubeAlert	TargetTemperature	TargetWaterLevel	TemperatureID	TimeProgramSelectedTime	TimeToEnd	UIWakeUp	UblAB	UblC	UblEH	UblEL	UblEM	UblFH	UblFL	UblFM	UblH	UblHigh	UblL	UblLow	UblM	UBL_STABILITY_HIGH	UBL_STABILITY_LOW	UblTestValue	ValveAquaStop	ValveCold1	ValveCold2	ValveCold4	ValveHot	WashPhase	WashTimer	WasherLogicState	WaterLevel	eState	option5	MAT_version	PCU_version	MCU_version	Touch_version	DrumOffset_Hight	DrumOffset_Low	WashStep	X_RMS	Y_RMS	Z_RMS	Machine No.	LineVoltage	Reserved1	Reserved2	Created By Gorenje Electronic R&D Department	
2023-07-11 17:36:19.42	0:50:12.726142	109	0	29	0	0	0	0	0	0	0	626	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	0	109	0	3	0	4	0	0	30	1093	0	216	5	65535	2	0	23.4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	0	5	0	0	4	0	0	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	12	0	0	-12	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	21	0	0	0		220	0	0	
2023-07-11 17:36:20.42	0:50:13.728482	109	0	29	0	0	0	0	0	0	0	626	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	0	109	0	3	0	4	0	0	30	1093	0	216	5	65535	2	0	23.4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	0	5	0	0	4	0	0	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	12	0	0	-12	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	21	0	0	0		220	0	0	
2023-07-11 17:36:21.44	0:50:14.741754	109	0	29	0	0	0	0	0	0	0	626	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	0	109	0	3	0	4	0	0	30	1093	0	216	5	65535	2	0	23.4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	0	5	0	0	4	0	0	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	12	0	0	-12	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	21	0	0	0		220	0	0	
2023-07-11 17:36:22.44	0:50:15.743902	109	0	29	0	0	0	0	0	0	0	626	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	0	109	0	3	0	4	0	0	30	1093	0	216	5	65535	2	0	23.4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	0	5	0	0	4	0	0	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	12	0	0	-12	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	21	0	0	0		220	0	0	
2023-07-11 17:36:23.42	0:50:16.720147	109	0	29	0	0	0	0	0	0	0	626	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	0	109	0	3	0	4	0	0	30	1093	0	216	5	65535	2	0	23.4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	0	5	0	0	4	0	0	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	12	0	0	-12	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	21	0	0	0		220	0	0	
2023-07-11 17:36:24.41	0:50:17.719475	109	0	29	0	0	0	0	0	0	0	626	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	0	109	0	3	0	4	0	0	30	1093	0	216	5	65535	2	0	23.4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	0	5	0	0	4	0	0	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	12	0	0	-12	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	21	0	0	0		220	0	0	
2023-07-11 17:36:25.42	0:50:18.728778	109	0	29	0	0	0	0	0	0	0	626	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	0	109	0	3	0	4	0	0	30	1093	0	216	5	65535	2	0	23.4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	0	5	0	0	4	0	0	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	12	0	0	-12	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	21	0	0	0		220	0	0	
2023-07-11 17:36:26.42	0:50:19.722123	109	0	29	0	0	0	0	0	0	0	626	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	0	109	0	3	0	4	0	0	30	1093	0	216	5	65535	2	0	23.4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	0	5	0	0	4	0	0	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	12	0	0	-12	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	21	0	0	0		220	0	0	
2023-07-11 17:36:27.44	0:50:20.749371	109	0	29	0	0	0	0	0	0	0	626	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	0	109	0	3	0	4	0	0	30	1093	0	216	5	65535	2	0	23.4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	0	5	0	0	4	0	0	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	12	0	0	-12	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	21	0	0	0		220	0	0	
2023-07-11 17:36:28.42	0:50:21.725760	109	0	29	0	0	0	0	0	0	0	626	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	0	109	0	3	0	4	0	0	30	1093	0	216	5	65535	2	0	23.4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	0	5	0	0	4	0	0	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	12	0	0	-12	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	21	0	0	0		220	0	0	
2023-07-11 17:36:29.43	0:50:22.735060	109	0	29	0	0	0	0	0	0	0	626	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	0	109	0	3	0	4	0	0	30	1093	0	216	5	65535	2	0	23.4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	0	5	0	0	4	0	0	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	12	0	0	-12	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	21	0	0	0		220	0	0	
2023-07-11 17:36:30.42	0:50:23.729402	109	0	29	0	0	0	0	0	0	0	626	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	0	109	0	3	0	4	0	0	30	1093	0	216	5	65535	2	0	23.4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	0	5	0	0	4	0	0	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	12	0	0	-12	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	21	0	0	0		220	0	0	
2023-07-11 17:36:31.43	0:50:24.739702	109	0	29	0	0	0	0	0	0	0	626	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	0	109	0	3	0	4	0	0	30	1093	0	216	5	65535	2	0	23.4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	0	5	0	0	4	0	0	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	12	0	0	-12	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	21	0	0	0		220	0	0	
2023-07-11 17:36:32.42	0:50:25.729054	109	0	29	0	0	0	0	0	0	0	626	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	0	109	0	3	0	4	0	0	30	1093	0	216	5	65535	2	0	23.4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	0	5	0	0	4	0	0	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	12	0	0	-12	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	21	0	0	0		220	0	0	
2023-07-11 17:36:33.43	0:50:26.731374	109	0	29	0	0	0	0	0	0	0	626	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	0	109	0	3	0	4	0	0	30	1093	0	216	5	65535	2	0	23.4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	0	5	0	0	4	0	0	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	12	0	0	-12	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	21	0	0	0		220	0	0	
2023-07-11 17:36:34.43	0:50:27.738687	109	0	29	0	0	0	0	0	0	0	626	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	0	109	0	3	0	4	0	0	30	1093	0	216	5	65535	2	0	23.4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	0	5	0	0	4	0	0	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	12	0	0	-12	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	21	0	0	0		220	0	0	
2023-07-11 17:36:35.43	0:50:28.736011	109	0	29	0	0	0	0	0	0	0	626	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	0	109	0	3	0	4	0	0	30	1093	0	216	5	65535	2	0	23.4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	0	5	0	0	4	0	0	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	12	0	0	-12	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	21	0	0	0		220	0	0	
2023-07-11 17:36:36.47	0:50:29.774234	109	0	29	0	0	0	0	0	0	0	626	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	0	109	0	3	0	4	0	0	30	1093	0	216	5	65535	2	0	23.4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	0	5	0	0	4	0	0	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	12	0	0	-12	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	21	0	0	0		220	0	0	
2023-07-11 17:36:37.46	0:50:30.762591	109	0	29	0	0	0	0	0	0	0	626	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	0	109	0	3	0	4	0	0	30	1093	0	216	5	65535	2	0	23.4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	0	5	0	0	4	0	0	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	12	0	0	-12	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	21	0	0	0		220	0	0	
2023-07-11 17:36:38.44	0:50:31.748329	109	0	29	0	0	0	0	0	0	0	626	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	0	109	0	3	0	4	0	0	30	1093	0	216	5	65535	2	0	23.4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	0	5	0	0	4	0	0	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	12	0	0	-12	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	21	0	0	0		220	0	0	
2023-07-11 17:36:39.45	0:50:32.757688	109	0	29	0	0	0	0	0	0	0	626	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	0	109	0	3	0	4	0	0	30	1093	0	216	5	65535	2	0	23.4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	0	5	0	0	4	0	0	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	12	0	0	-12	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	21	0	0	0		220	0	0	
2023-07-11 17:36:40.45	0:50:33.750975	109	0	29	0	0	0	0	0	0	0	626	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	0	109	0	3	0	4	0	0	30	1093	0	216	5	65535	2	0	23.4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	0	5	0	0	4	0	0	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	12	0	0	-12	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	21	0	0	0		220	0	0	
2023-07-11 17:36:41.44	0:50:34.741325	109	0	29	0	0	0	0	0	0	0	626	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	0	109	0	3	0	4	0	0	30	1093	0	216	5	65535	2	0	23.4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	0	5	0	0	4	0	0	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	12	0	0	-12	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	21	0	0	0		220	0	0	
2023-07-11 17:36:42.44	0:50:35.746637	109	0	29	0	0	0	0	0	0	0	626	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	0	109	0	3	0	4	0	0	30	1093	0	216	5	65535	2	0	23.4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	0	5	0	0	4	0	0	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	12	0	0	-12	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	21	0	0	0		220	0	0	
2023-07-11 17:36:43.46	0:50:36.760922	109	0	29	0	0	0	0	0	0	0	626	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	0	109	0	3	0	4	0	0	30	1093	0	216	5	65535	2	0	23.4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	0	5	0	0	4	0	0	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	12	0	0	-12	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	21	0	0	0		220	0	0	
2023-07-11 17:36:44.45	0:50:37.753275	109	0	29	0	0	0	0	0	0	0	626	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	0	109	0	3	0	4	0	0	30	1093	0	216	5	65535	2	0	23.4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	0	5	0	0	4	0	0	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	12	0	0	-12	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	21	0	0	0		220	0	0	
2023-07-11 17:36:45.45	0:50:38.757584	109	0	29	0	0	0	0	0	0	0	626	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	0	109	0	3	0	4	0	0	30	1093	0	216	5	65535	2	0	23.4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	0	5	0	0	4	0	0	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	12	0	0	-12	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	21	0	0	0		220	0	0	
2023-07-11 17:36:46.45	0:50:39.757714	109	0	29	0	0	0	0	0	0	0	626	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	0	109	0	3	0	4	0	0	30	1093	0	216	5	65535	2	0	23.4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	0	5	0	0	4	0	0	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	12	0	0	-12	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	21	0	0	0		220	0	0	
2023-07-11 17:36:47.45	0:50:40.752016	109	0	29	0	0	0	0	0	0	0	626	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	0	109	0	3	0	4	0	0	30	1093	0	216	5	65535	2	0	23.4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	0	5	0	0	4	0	0	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	12	0	0	-12	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	21	0	0	0		220	0	0	
2023-07-11 17:36:48.45	0:50:41.755336	109	0	29	0	0	0	0	0	0	0	626	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	0	109	0	3	0	4	0	0	30	1093	0	216	5	65535	2	0	23.4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	0	5	0	0	4	0	0	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	12	0	0	-12	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	21	0	0	0		220	0	0	
2023-07-11 17:36:49.48	0:50:42.785621	109	0	29	0	0	0	0	0	0	0	626	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	0	109	0	3	0	4	0	0	30	1093	0	216	5	65535	2	0	23.4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	0	5	0	0	4	0	0	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	12	0	0	-12	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	21	0	0	0		220	0	0	
2023-07-11 17:36:50.48	0:50:43.787898	109	0	29	0	0	0	0	0	0	0	626	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	0	109	0	3	0	4	0	0	30	1093	0	216	5	65535	2	0	23.4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	0	5	0	0	4	0	0	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	12	0	0	-12	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	21	0	0	0		220	0	0	
2023-07-11 17:36:51.46	0:50:44.767282	109	0	29	0	0	0	0	0	0	0	626	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	0	109	0	3	0	4	0	0	30	1093	0	216	5	65535	2	0	23.4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	0	5	0	0	4	0	0	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	12	0	0	-12	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	21	0	0	0		220	0	0	
2023-07-11 17:36:52.45	0:50:45.754674	109	0	29	0	0	0	0	0	0	0	626	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	0	109	0	3	0	4	0	0	30	1093	0	216	5	65535	2	0	23.4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	0	5	0	0	4	0	0	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	12	0	0	-12	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	21	0	0	0		220	0	0	
2023-07-11 17:36:53.46	0:50:46.768924	109	0	29	0	0	0	0	0	0	0	626	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	0	109	0	3	0	4	0	0	30	1093	0	216	5	65535	2	0	23.4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	0	5	0	0	4	0	0	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	12	0	0	-12	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	21	0	0	0		220	0	0	
2023-07-11 17:36:54.45	0:50:47.759275	109	0	29	0	0	0	0	0	0	0	626	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	0	109	0	3	0	4	0	0	30	1093	0	216	5	65535	2	0	23.4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	0	5	0	0	4	0	0	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	12	0	0	-12	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	21	0	0	0		220	0	0	
2023-07-11 17:36:55.47	0:50:48.773563	109	0	29	0	0	0	0	0	0	0	626	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	0	109	0	3	0	4	0	0	30	1093	0	216	5	65535	2	0	23.4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	0	5	0	0	4	0	0	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	12	0	0	-12	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	21	0	0	0		220	0	0	
2023-07-11 17:36:56.47	0:50:49.770896	109	0	29	0	0	0	0	0	0	0	626	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	0	109	0	3	0	4	0	0	30	1093	0	216	5	65535	2	0	23.4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	0	5	0	0	4	0	0	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	12	0	0	-12	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	21	0	0	0		220	0	0	
2023-07-11 17:36:57.48	0:50:50.782190	109	0	29	0	0	0	0	0	0	0	626	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	0	109	0	3	0	4	0	0	30	1093	0	216	5	65535	2	0	23.4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	0	5	0	0	4	0	0	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	12	0	0	-12	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	21	0	0	0		220	0	0	
2023-07-11 17:36:58.45	0:50:51.759615	109	0	29	0	0	0	0	0	0	0	626	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	0	109	0	3	0	4	0	0	30	1093	0	216	5	65535	2	0	23.4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	0	5	0	0	4	0	0	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	12	0	0	-12	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	21	0	0	0		220	0	0	
2023-07-11 17:36:59.48	0:50:52.781136	109	0	29	0	0	0	0	0	0	0	626	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	0	109	0	3	0	4	0	0	30	1093	0	216	5	65535	2	0	23.4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	0	5	0	0	4	0	0	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	12	0	0	-12	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	21	0	0	0		220	0	0	
2023-07-11 17:37:00.47	0:50:53.775477	109	0	29	0	0	0	0	0	0	0	626	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	0	109	0	3	0	4	0	0	30	1093	0	216	5	65535	2	0	23.4	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	0	5	0	0	4	0	0	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	12	0	0	-12	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	21	0	0	0		220	0	0	
